
                                                                                                                           
                                                                                                                           
###########################################################################################################################
##                                                                                                                       ##
##  1. Create Temporary Curve Table: ACSBV3_temp_curve                                                                   ##
##                                                                                                                       ##
###########################################################################################################################
2025-12-19 18:55:33                                                                                            0501C (v1.0)
                                                                                                                           

Temporary Table Created: ACSBV3_temp_curve

                                                                                                                           
                                                                                                                           
###########################################################################################################################
##                                                                                                                       ##
##  2. Populate Temporary Curve Table: ACSBV3_temp_curve FROM ACSBV3_ref_dataset                                         ##
##                                                                                                                       ##
###########################################################################################################################
2025-12-19 18:55:33                                                                                            0501C (v1.0)
                                                                                                                           

Temporary Table Populated: 335 points

                                                                                                                           
                                                                                                                           
###########################################################################################################################
##                                                                                                                       ##
##  3. Create and Populate Curve Table: ACSBV3_0501C_curve FROM ACSBV3_temp_curve                                        ##
##                                                                                                                       ##
###########################################################################################################################
2025-12-19 18:55:33                                                                                            0501C (v1.0)
                                                                                                                           

Table Created: ACSBV3_0501C_curve

Table Populated: 335 points

                                                                                                                           
                                                                                                                           
###########################################################################################################################
##                                                                                                                       ##
##  4. Apply 3-Point Smoothing Window to Table: ACSBV3_0501C_curve                                                       ##
##                                                                                                                       ##
###########################################################################################################################
2025-12-19 18:55:34                                                                                            0501C (v1.0)
                                                                                                                           
ItemLevel	curve_raw	curve_3pnt
10	7.60515	7.47446
11	7.34376	7.78296
12	8.39996	8.24744
13	8.99859	8.85678
14	9.17180	8.96955
15	8.73827	8.97974
16	9.02915	9.82118
17	11.69611	9.54000
18	7.89474	10.27522
19	11.23481	9.95845
20	10.74579	11.81757
21	13.47211	12.68691
22	13.84282	14.09457
23	14.96879	14.24801
24	13.93242	14.41154
25	14.33342	14.25765
26	14.50710	14.57581
27	14.88690	13.10168
29	9.91105	18.68265
30	31.25000	19.92584
32	18.61646	23.47500
34	20.55855	19.65083
35	19.77749	20.16604
36	20.16207	19.19752
37	17.65301	21.58370
40	26.93603	24.58699
44	29.17192	27.59684
45	26.68257	28.12405
46	28.51767	32.67691
47	42.83048	33.64792
50	29.59560	37.73814
55	40.78833	40.69394
69	51.69788	42.75003
70	35.76387	46.66655
71	52.53791	43.95939
72	43.57639	49.61440
75	52.72889	48.42298
80	48.96365	53.17109
85	57.82072	56.92547
90	63.99203	67.44186
115	80.51283	72.25243

                                                                                                                           
                                                                                                                           
###########################################################################################################################
##                                                                                                                       ##
##  5. Apply Monotonic Enforcement to Table: ACSBV3_0501C_curve                                                          ##
##                                                                                                                       ##
###########################################################################################################################
2025-12-19 18:55:34                                                                                            0501C (v1.0)
                                                                                                                           
Quality	ItemLevel	curve_raw	curve_3pnt	curve_mono	min_budget	max_budget	ItemCount
1	10	7.60515	7.47446	7.47446	4.06127	12.36364	76
1	11	7.34376	7.78296	7.78296	4.10575	12.47706	26
1	12	8.39996	8.24744	8.24744	4.86486	13.39450	23
1	13	8.99859	8.85678	8.85678	5.30612	14.12844	18
1	14	9.17180	8.96955	8.96955	5.71429	14.86239	23
1	15	8.73827	8.97974	8.97974	7.14286	11.68831	7
1	16	9.02915	9.82118	9.82118	6.79456	11.91766	7
1	17	11.69611	9.54000	9.82118	6.53061	18.30303	24
1	18	7.89474	10.27522	10.27522	7.89474	7.89474	1
1	19	11.23481	9.95845	10.27522	11.00715	11.41524	3
1	20	10.74579	11.81757	11.81757	7.32394	13.92405	7
1	21	13.47211	12.68691	12.68691	8.62069	20.67797	15
1	22	13.84282	14.09457	14.09457	7.75510	21.01695	26
1	23	14.96879	14.24801	14.24801	8.96552	21.35593	6
1	24	13.93242	14.41154	14.41154	9.31034	21.69492	8
1	25	14.33342	14.25765	14.41154	10.91127	17.89906	9
1	26	14.50710	14.57581	14.57581	12.68116	19.04761	5
1	27	14.88690	13.10168	14.57581	6.93878	21.69697	28
1	29	9.91105	18.68265	18.68265	9.29577	10.52632	2
1	30	31.25000	19.92584	19.92584	31.25000	31.25000	1
1	32	18.61646	23.47500	23.47500	16.44860	20.78432	2
1	34	20.55855	19.65083	23.47500	16.43564	24.21722	7
1	35	19.77749	20.16604	23.47500	11.57895	24.10714	8
1	36	20.16207	19.19752	23.47500	16.50445	26.53061	4
1	37	17.65301	21.58370	23.47500	10.61224	25.22388	25
1	40	26.93603	24.58699	24.58699	26.93603	26.93603	2
1	44	29.17192	27.59684	27.59684	26.26050	32.08333	2
1	45	26.68257	28.12405	28.12405	23.32679	30.98739	3
1	46	28.51767	32.67691	32.67691	25.53413	31.52902	5
1	47	42.83048	33.64792	33.64792	42.83048	42.83048	1
1	50	29.59560	37.73814	37.73814	14.08451	45.31882	38
1	55	40.78833	40.69394	40.69394	39.87342	41.24579	3
1	69	51.69788	42.75003	42.75003	48.39910	54.99665	2
1	70	35.76387	46.66655	46.66655	26.57143	56.49350	10
1	71	52.53791	43.95939	46.66655	50.28129	54.79452	2
1	72	43.57639	49.61440	49.61440	43.57639	43.57639	1
1	75	52.72889	48.42298	49.61440	42.70833	58.37913	10
1	80	48.96365	53.17109	53.17109	23.41463	61.42857	16
1	85	57.82072	56.92547	56.92547	47.17587	74.33904	5
1	90	63.99203	67.44186	67.44186	51.19266	78.47589	6
1	115	80.51283	72.25243	72.25243	80.51283	80.51283	1

                                                                                                                           
                                                                                                                           
###########################################################################################################################
##                                                                                                                       ##
##  6. Verification: ACSBV3_0501C_curve                                                                                  ##
##                                                                                                                       ##
###########################################################################################################################
2025-12-19 18:55:34                                                                                            0501C (v1.0)
                                                                                                                           

1 | 010 |      7.60515 |      7.47446 |      7.47446 |      4.06127 |     12.36364 |   76
1 | 011 |      7.34376 |      7.78296 |      7.78296 |      4.10575 |     12.47706 |   26
1 | 012 |      8.39996 |      8.24744 |      8.24744 |      4.86486 |     13.39450 |   23
1 | 013 |      8.99859 |      8.85678 |      8.85678 |      5.30612 |     14.12844 |   18
1 | 014 |      9.17180 |      8.96955 |      8.96955 |      5.71429 |     14.86239 |   23
1 | 015 |      8.73827 |      8.97974 |      8.97974 |      7.14286 |     11.68831 |    7
1 | 016 |      9.02915 |      9.82118 |      9.82118 |      6.79456 |     11.91766 |    7
1 | 017 |     11.69611 |      9.54000 |      9.82118 |      6.53061 |     18.30303 |   24
1 | 018 |      7.89474 |     10.27522 |     10.27522 |      7.89474 |      7.89474 |    1
1 | 019 |     11.23481 |      9.95845 |     10.27522 |     11.00715 |     11.41524 |    3
1 | 020 |     10.74579 |     11.81757 |     11.81757 |      7.32394 |     13.92405 |    7
1 | 021 |     13.47211 |     12.68691 |     12.68691 |      8.62069 |     20.67797 |   15
1 | 022 |     13.84282 |     14.09457 |     14.09457 |      7.75510 |     21.01695 |   26
1 | 023 |     14.96879 |     14.24801 |     14.24801 |      8.96552 |     21.35593 |    6
1 | 024 |     13.93242 |     14.41154 |     14.41154 |      9.31034 |     21.69492 |    8
1 | 025 |     14.33342 |     14.25765 |     14.41154 |     10.91127 |     17.89906 |    9
1 | 026 |     14.50710 |     14.57581 |     14.57581 |     12.68116 |     19.04761 |    5
1 | 027 |     14.88690 |     13.10168 |     14.57581 |      6.93878 |     21.69697 |   28
1 | 029 |      9.91105 |     18.68265 |     18.68265 |      9.29577 |     10.52632 |    2
1 | 030 |     31.25000 |     19.92584 |     19.92584 |     31.25000 |     31.25000 |    1
1 | 032 |     18.61646 |     23.47500 |     23.47500 |     16.44860 |     20.78432 |    2
1 | 034 |     20.55855 |     19.65083 |     23.47500 |     16.43564 |     24.21722 |    7
1 | 035 |     19.77749 |     20.16604 |     23.47500 |     11.57895 |     24.10714 |    8
1 | 036 |     20.16207 |     19.19752 |     23.47500 |     16.50445 |     26.53061 |    4
1 | 037 |     17.65301 |     21.58370 |     23.47500 |     10.61224 |     25.22388 |   25
1 | 040 |     26.93603 |     24.58699 |     24.58699 |     26.93603 |     26.93603 |    2
1 | 044 |     29.17192 |     27.59684 |     27.59684 |     26.26050 |     32.08333 |    2
1 | 045 |     26.68257 |     28.12405 |     28.12405 |     23.32679 |     30.98739 |    3
1 | 046 |     28.51767 |     32.67691 |     32.67691 |     25.53413 |     31.52902 |    5
1 | 047 |     42.83048 |     33.64792 |     33.64792 |     42.83048 |     42.83048 |    1
1 | 050 |     29.59560 |     37.73814 |     37.73814 |     14.08451 |     45.31882 |   38
1 | 055 |     40.78833 |     40.69394 |     40.69394 |     39.87342 |     41.24579 |    3
1 | 069 |     51.69788 |     42.75003 |     42.75003 |     48.39910 |     54.99665 |    2
1 | 070 |     35.76387 |     46.66655 |     46.66655 |     26.57143 |     56.49350 |   10
1 | 071 |     52.53791 |     43.95939 |     46.66655 |     50.28129 |     54.79452 |    2
1 | 072 |     43.57639 |     49.61440 |     49.61440 |     43.57639 |     43.57639 |    1
1 | 075 |     52.72889 |     48.42298 |     49.61440 |     42.70833 |     58.37913 |   10
1 | 080 |     48.96365 |     53.17109 |     53.17109 |     23.41463 |     61.42857 |   16
1 | 085 |     57.82072 |     56.92547 |     56.92547 |     47.17587 |     74.33904 |    5
1 | 090 |     63.99203 |     67.44186 |     67.44186 |     51.19266 |     78.47589 |    6
1 | 115 |     80.51283 |     72.25243 |     72.25243 |     80.51283 |     80.51283 |    1
2 | 010 |      8.73733 |     10.06110 |     10.06110 |      3.12500 |     13.60606 |   18
2 | 011 |     11.38487 |     10.40652 |     10.40652 |      6.38889 |     21.44522 |   22
2 | 012 |     11.09735 |     11.90431 |     11.90431 |      2.81250 |     22.24532 |   20
2 | 013 |     13.23071 |     12.76101 |     12.76101 |      8.53659 |     24.05594 |   27
2 | 014 |     13.95497 |     13.70037 |     13.70037 |      9.24745 |     24.74012 |   16
2 | 015 |     13.91542 |     14.56280 |     14.56280 |      1.93939 |     26.85315 |   71
2 | 016 |     15.81802 |     15.39024 |     15.39024 |      9.44444 |     28.15851 |   34
2 | 017 |     16.43728 |     16.54371 |     16.54371 |      5.55556 |     28.89813 |   49
2 | 018 |     17.37583 |     17.05086 |     17.05086 |      4.72222 |     30.20979 |   64
2 | 019 |     17.33948 |     17.60953 |     17.60953 |     10.41667 |     29.93763 |   53
2 | 020 |     18.11327 |     18.11129 |     18.11129 |      4.32432 |     31.32867 |   65
2 | 021 |     18.88113 |     18.59943 |     18.59943 |     10.27778 |     31.88811 |   41
2 | 022 |     18.80388 |     19.52367 |     19.52367 |      8.10811 |     31.60083 |   43
2 | 023 |     20.88601 |     20.10602 |     20.10602 |     10.79137 |     33.00699 |   54
2 | 024 |     20.62816 |     21.28266 |     21.28266 |      3.57698 |     33.56643 |   48
2 | 025 |     22.33380 |     21.88611 |     21.88611 |      9.05660 |     35.72360 |   56
2 | 026 |     22.69638 |     23.02496 |     23.02496 |      7.50000 |     36.24511 |   59
2 | 027 |     24.04469 |     23.95618 |     23.95618 |     12.50000 |     37.02738 |   56
2 | 028 |     25.12748 |     24.43333 |     24.43333 |     14.44270 |     37.54889 |   53
2 | 029 |     24.12782 |     24.89847 |     24.89847 |     14.33962 |     36.36364 |   54
2 | 030 |     25.44012 |     25.19836 |     25.19836 |     15.00000 |     38.85267 |   53
2 | 031 |     26.02713 |     26.26939 |     26.26939 |     13.33333 |     38.05970 |   59
2 | 032 |     27.34093 |     27.12279 |     27.12279 |     12.50000 |     39.89570 |   58
2 | 033 |     28.00032 |     28.01757 |     28.01757 |     10.81081 |     40.41721 |   53
2 | 034 |     28.71147 |     28.76901 |     28.76901 |     15.13514 |     41.19948 |   59
2 | 035 |     29.59524 |     28.91102 |     28.91102 |     16.46804 |     45.25424 |   61
2 | 036 |     28.42634 |     29.83165 |     29.83165 |      7.29730 |     42.24250 |   62
2 | 037 |     31.47336 |     30.74852 |     30.74852 |     13.88889 |     53.22034 |   60
2 | 038 |     32.34587 |     32.16917 |     32.16917 |     17.76815 |     43.54628 |   55
2 | 039 |     32.68829 |     32.76573 |     32.76573 |      7.29730 |     43.88060 |   53
2 | 040 |     33.26302 |     33.64358 |     33.64358 |     18.63489 |     46.48485 |   70
2 | 041 |     34.97943 |     35.03316 |     35.03316 |     18.83830 |     51.35593 |   69
2 | 042 |     36.85703 |     36.75731 |     36.75731 |     19.46625 |     54.93480 |   65
2 | 043 |     38.43546 |     38.18908 |     38.18908 |     13.20755 |     60.15074 |   63
2 | 044 |     39.27476 |     39.46223 |     39.46223 |     12.00000 |     66.03661 |   68
2 | 045 |     40.67646 |     40.70254 |     40.70254 |     15.52632 |     67.37648 |   69
2 | 046 |     42.15639 |     42.06264 |     42.06264 |     21.35008 |     68.71635 |   67
2 | 047 |     43.35506 |     43.01479 |     43.01479 |     21.66847 |     70.10408 |   67
2 | 048 |     43.53293 |     43.31066 |     43.31066 |     21.97802 |     71.44395 |   60
2 | 049 |     43.04398 |     43.89506 |     43.89506 |     16.55172 |     72.78383 |   63
2 | 050 |     45.10826 |     44.97053 |     44.97053 |     22.96858 |     74.17155 |   58
2 | 051 |     46.75935 |     47.04863 |     47.04863 |     23.23391 |     75.51142 |   63
2 | 052 |     49.27828 |     48.38759 |     48.38759 |     23.86185 |     76.85130 |   56
2 | 053 |     49.12515 |     48.51300 |     48.51300 |     20.00000 |     78.23902 |   55
2 | 054 |     47.13558 |     47.65239 |     48.51300 |     16.60377 |     79.57890 |   57
2 | 055 |     46.69643 |     48.68827 |     48.68827 |     14.59459 |     80.91877 |   62
2 | 056 |     52.23279 |     50.69874 |     50.69874 |     13.88889 |     82.30650 |   62
2 | 057 |     53.16699 |     52.03427 |     52.03427 |     26.00217 |     83.64637 |   54
2 | 058 |     50.70304 |     52.14291 |     52.14291 |     18.33333 |     84.98624 |   62
2 | 059 |     52.55869 |     51.99480 |     52.14291 |     25.00000 |     86.37397 |   60
2 | 060 |     52.72266 |     52.07590 |     52.14291 |     17.74648 |     87.71384 |  102
2 | 061 |     50.94634 |     52.75799 |     52.75799 |     18.02817 |     89.05371 |   67
2 | 062 |     54.60496 |     53.66726 |     53.66726 |     13.90909 |     90.44144 |   56
2 | 063 |     55.45049 |     56.48178 |     56.48178 |     21.17886 |     91.78131 |   83
2 | 064 |     59.38989 |     59.80018 |     59.80018 |     29.03575 |     93.12119 |   23
2 | 065 |     64.56016 |     66.73082 |     66.73082 |     29.51334 |     94.50891 |   21
2 | 076 |     76.24242 |     78.01296 |     78.01296 |     76.24242 |     76.24242 |    1
2 | 080 |     93.23630 |     80.74012 |     80.74012 |     93.23630 |     93.23630 |    1
2 | 081 |     72.74163 |     86.21895 |     86.21895 |     35.96966 |    116.18615 |   52
2 | 083 |     92.67893 |     80.31478 |     86.21895 |     47.85662 |    116.66667 |    3
2 | 084 |     75.52379 |     81.75809 |     86.21895 |     37.26977 |    120.25362 |   56
2 | 087 |     77.07154 |     78.09594 |     86.21895 |     38.56988 |    124.32109 |   52
2 | 090 |     81.69249 |     80.00046 |     86.21895 |     34.59459 |    128.38856 |   89
2 | 093 |     81.23735 |     82.46859 |     86.21895 |     40.00000 |    132.45604 |   60
2 | 096 |     84.47592 |     83.86626 |     86.21895 |     42.03684 |    136.52351 |   57
2 | 099 |     85.88551 |     86.50521 |     86.50521 |     43.32810 |    140.59098 |   63
2 | 102 |     89.15419 |     71.86008 |     86.50521 |     44.58399 |    144.65845 |   56
2 | 103 |     40.54054 |     74.01225 |     86.50521 |     40.54054 |     40.54054 |    1
2 | 105 |     92.34201 |     75.33824 |     86.50521 |     45.83987 |    148.72592 |   56
2 | 108 |     93.13216 |     93.81943 |     93.81943 |     46.80390 |    152.79340 |   65
2 | 111 |     95.98413 |     96.58959 |     96.58959 |     48.10401 |    156.86087 |   53
2 | 114 |    100.65248 |     99.44456 |     99.44456 |     49.40412 |    160.92834 |   55
2 | 117 |    101.69707 |    102.13169 |    102.13169 |     50.70423 |    164.99581 |   53
2 | 120 |    104.04552 |    110.54562 |    110.54562 |     52.00433 |    169.06329 |   52
2 | 130 |    125.89426 |    121.04309 |    121.04309 |     56.33803 |    292.39729 |   52
2 | 134 |    133.18948 |    132.53019 |    132.53019 |     57.63814 |    301.96676 |   56
2 | 138 |    138.50684 |    139.78390 |    139.78390 |     59.37161 |    311.08821 |   66
2 | 142 |    147.65537 |    147.66339 |    147.66339 |     61.10509 |    322.47659 |   74
2 | 145 |    156.82796 |    144.89008 |    147.66339 |    145.00000 |    168.65591 |    2
2 | 146 |    130.18690 |    145.72384 |    147.66339 |     62.79435 |    214.18830 |   45
2 | 150 |    150.15665 |    138.04294 |    147.66339 |     64.57205 |    344.80535 |   64
2 | 151 |    133.78527 |    145.34593 |    147.66339 |    112.64151 |    147.14286 |    3
2 | 154 |    152.09587 |    143.42152 |    147.66339 |     66.30553 |    356.19372 |   58
2 | 155 |    144.38343 |    150.52734 |    150.52734 |    130.37975 |    158.38710 |    2
2 | 158 |    155.10271 |    153.05836 |    153.05836 |     67.81790 |    368.95301 |   57
2 | 162 |    159.68895 |    157.19382 |    157.19382 |     69.33911 |    380.81627 |   59
2 | 166 |    156.78981 |    159.55024 |    159.55024 |     71.07259 |    394.47158 |   52
2 | 170 |    162.17197 |    161.27869 |    161.27869 |     72.80607 |    406.78285 |   53
2 | 174 |    164.87428 |    165.26441 |    165.26441 |     74.53954 |    421.80906 |   52
2 | 178 |    168.74697 |    168.79835 |    168.79835 |     76.27302 |    435.93925 |   52
2 | 182 |    172.77380 |    182.61219 |    182.61219 |     77.86499 |    451.44035 |   52
2 | 187 |    206.31579 |    189.54480 |    189.54480 |    206.31579 |    206.31579 |    1
